Fecha,Generación Total [MW],Exportación [MW],Importación [MW],Demanda Total [MW]
31/03/2019 03:15,5325.34121,0,0,5325.34121
31/03/2019 03:30,5327.51615,0,0,5327.51615
31/03/2019 03:45,5304.00585,0,0,5304.00585
31/03/2019 04:00,5301.65118,0,0,5301.65118
31/03/2019 04:15,5305.13049,0,0,5305.13049
31/03/2019 04:30,5264.41456,0,0,5264.41456
31/03/2019 04:45,5312.16126,0,0,5312.16126
31/03/2019 05:00,5272.7089,0,0,5272.7089
31/03/2019 05:15,5306.77523,0,0,5306.77523
31/03/2019 05:30,5270.47117,0,0,5270.47117
31/03/2019 05:45,5262.94633,0,0,5262.94633
31/03/2019 06:00,5231.64653,0,0,5231.64653
31/03/2019 06:15,5154.93325,0,0,5154.93325
31/03/2019 06:30,5079.68242,0,0,5079.68242
31/03/2019 06:45,5020.93072,0,0,5020.93072
31/03/2019 07:00,4974.2495,0,0,4974.2495
31/03/2019 07:15,4932.25781,0,0,4932.25781
31/03/2019 07:30,5011.49378,0,0,5011.49378
31/03/2019 07:45,5062.39943,0,0,5062.39943
31/03/2019 08:00,5114.74615,0,0,5114.74615
31/03/2019 08:15,5169.58012,0,0,5169.58012
31/03/2019 08:30,5235.33327,0,0,5235.33327
31/03/2019 08:45,5271.57235,0,0,5271.57235
31/03/2019 09:00,5325.53914,0,0,5325.53914
31/03/2019 09:15,5369.95227,0,0,5369.95227
31/03/2019 09:30,5432.12957,0,0,5432.12957
31/03/2019 09:45,5420.93894,0,0,5420.93894
31/03/2019 10:00,5505.92869,0,0,5505.92869
31/03/2019 10:15,5513.39593,0,0,5513.39593
31/03/2019 10:30,5582.58335,0,0,5582.58335
31/03/2019 10:45,5524.0847,0,0,5524.0847
31/03/2019 11:00,5450.75971,0,0,5450.75971
31/03/2019 11:15,5444.88611,0,0,5444.88611
31/03/2019 11:30,5511.58889,0,0,5511.58889
31/03/2019 11:45,5554.90368,0,0,5554.90368
31/03/2019 12:00,5664.30324,0,0,5664.30324
31/03/2019 12:15,5703.3861,0,0,5703.3861
31/03/2019 12:30,5723.54522,0,0,5723.54522
31/03/2019 12:45,5747.83187,0,0,5747.83187
31/03/2019 13:00,5780.58512,0,0,5780.58512
31/03/2019 13:15,5742.10469,0,0,5742.10469
31/03/2019 13:30,5715.49886,0,0,5715.49886
31/03/2019 13:45,5743.95433,0,0,5743.95433
31/03/2019 14:00,5718.45524,0,0,5718.45524
31/03/2019 14:15,5721.06237,0,0,5721.06237
31/03/2019 14:30,5686.58227,0,0,5686.58227
31/03/2019 14:45,5711.63237,0,0,5711.63237
31/03/2019 15:00,5617.36662,0,0,5617.36662
31/03/2019 15:15,5596.198,0,0,5596.198
31/03/2019 15:30,5667.72397,0,0,5667.72397
31/03/2019 15:45,5625.11827,0,0,5625.11827
31/03/2019 16:00,5636.67219,0,0,5636.67219
31/03/2019 16:15,5646.86041,0,0,5646.86041
31/03/2019 16:30,5640.62063,0,0,5640.62063
31/03/2019 16:45,5656.39637,0,0,5656.39637
31/03/2019 17:00,5621.0322,0,0,5621.0322
31/03/2019 17:15,5622.29384,0,0,5622.29384
31/03/2019 17:30,5660.39889,0,0,5660.39889
31/03/2019 17:45,5668.07723,0,0,5668.07723
31/03/2019 18:00,5760.37983,0,0,5760.37983
31/03/2019 18:15,5886.58165,0,0,5886.58165
31/03/2019 18:30,6153.67221,0,0,6153.67221
31/03/2019 18:45,6315.55374,0,0,6315.55374
31/03/2019 19:00,6424.52518,0,0,6424.52518
31/03/2019 19:15,6433.48262,0,0,6433.48262
31/03/2019 19:30,6445.16291,0,0,6445.16291
31/03/2019 19:45,6435.95824,0,0,6435.95824
31/03/2019 20:00,6468.40808,0,0,6468.40808
31/03/2019 20:15,6471.49653,0,0,6471.49653
31/03/2019 20:30,6463.52096,0,0,6463.52096
31/03/2019 20:45,6420.91341,0,0,6420.91341
31/03/2019 21:00,6443.69297,0,0,6443.69297
31/03/2019 21:15,6375.8689,0,0,6375.8689
31/03/2019 21:30,6356.48324,0,0,6356.48324
31/03/2019 21:45,6340.71474,0,0,6340.71474
31/03/2019 22:00,6247.06567,0,0,6247.06567
31/03/2019 22:15,6163.22784,0,0,6163.22784
31/03/2019 22:30,6034.60816,0,0,6034.60816
31/03/2019 22:45,5988.05865,0,0,5988.05865
31/03/2019 23:00,5863.77592,0,0,5863.77592
31/03/2019 23:15,5697.76289,0,0,5697.76289
31/03/2019 23:30,5624.21076,0,0,5624.21076
31/03/2019 23:45,5546.93055,0,0,5546.93055
1/04/2019 00:00,5434.53053,0,0,5434.53053
1/04/2019 00:15,5372.96437,0,0,5372.96437
1/04/2019 00:30,5297.40956,0,0,5297.40956
1/04/2019 00:45,5254.11253,0,0,5254.11253
1/04/2019 01:00,5232.67887,0,0,5232.67887
1/04/2019 01:15,5095.92703,0,0,5095.92703
1/04/2019 01:30,5117.05105,0,0,5117.05105
1/04/2019 01:45,5120.22882,0,0,5120.22882
1/04/2019 02:00,5066.56076,0,0,5066.56076
1/04/2019 02:15,5058.22025,0,0,5058.22025
1/04/2019 02:30,5023.24461,0,0,5023.24461
1/04/2019 02:45,5049.3794,0,0,5049.3794
1/04/2019 03:00,5051.13348,0,0,5051.13348
1/04/2019 03:15,5008.02768,0,0,5008.02768
1/04/2019 03:30,5011.9602,0,0,5011.9602
1/04/2019 03:45,5004.10542,0,0,5004.10542
1/04/2019 04:00,5000.29328,0,0,5000.29328
1/04/2019 04:15,4993.6022,0,0,4993.6022
1/04/2019 04:30,5022.56917,0,0,5022.56917
1/04/2019 04:45,5023.69511,0,0,5023.69511
1/04/2019 05:00,5073.49292,0,0,5073.49292
1/04/2019 05:15,5113.27393,0,0,5113.27393
1/04/2019 05:30,5153.55655,0,0,5153.55655
1/04/2019 05:45,5229.68447,0,0,5229.68447
1/04/2019 06:00,5264.76319,0,0,5264.76319
1/04/2019 06:15,5377.44123,0,0,5377.44123
1/04/2019 06:30,5449.72393,0,0,5449.72393
1/04/2019 06:45,5513.32643,0,0,5513.32643
1/04/2019 07:00,5513.77343,0,0,5513.77343
1/04/2019 07:15,5565.25509,0,0,5565.25509
1/04/2019 07:30,5697.92146,0,0,5697.92146
1/04/2019 07:45,5762.69369,0,0,5762.69369
1/04/2019 08:00,5814.23839,0,0,5814.23839
1/04/2019 08:15,5867.85769,0,0,5867.85769
1/04/2019 08:30,6026.13201,0,0,6026.13201
1/04/2019 08:45,6077.12749,0,0,6077.12749
1/04/2019 09:00,6165.94339,0,0,6165.94339
1/04/2019 09:15,6181.00121,0,0,6181.00121
1/04/2019 09:30,6270.51603,0,0,6270.51603
1/04/2019 09:45,6317.71558,0,0,6317.71558
1/04/2019 10:00,6391.58497,0,0,6391.58497
1/04/2019 10:15,6413.06095,0,0,6413.06095
1/04/2019 10:30,6473.1594,0,0,6473.1594
1/04/2019 10:45,6488.37944,0,0,6488.37944
1/04/2019 11:00,6526.24489,0,0,6526.24489
1/04/2019 11:15,6563.83522,0,0,6563.83522
1/04/2019 11:30,6599.32897,0,0,6599.32897
1/04/2019 11:45,6640.5529,0,0,6640.5529
1/04/2019 12:00,6641.32626,0,0,6641.32626
1/04/2019 12:15,6599.95964,0,0,6599.95964
1/04/2019 12:30,6531.615,0,0,6531.615
1/04/2019 12:45,6536.24095,0,0,6536.24095
1/04/2019 13:00,6478.57737,0,0,6478.57737
1/04/2019 13:15,6440.51462,0,0,6440.51462
1/04/2019 13:30,6440.38605,0,0,6440.38605
1/04/2019 13:45,6464.17048,0,0,6464.17048
1/04/2019 14:00,6479.11515,0,0,6479.11515
1/04/2019 14:15,6549.06247,0,0,6549.06247
1/04/2019 14:30,6649.38375,0,0,6649.38375
1/04/2019 14:45,6621.31571,0,0,6621.31571
1/04/2019 15:00,6672.93287,0,0,6672.93287
1/04/2019 15:15,6653.71403,0,0,6653.71403
1/04/2019 15:30,6634.60041,0,0,6634.60041
1/04/2019 15:45,6629.52657,0,0,6629.52657
1/04/2019 16:00,6607.59761,0,0,6607.59761
1/04/2019 16:15,6609.55875,0,0,6609.55875
1/04/2019 16:30,6566.53304,0,0,6566.53304
1/04/2019 16:45,6588.22105,0,0,6588.22105
1/04/2019 17:00,6574.51381,0,0,6574.51381
1/04/2019 17:15,6572.47782,0,0,6572.47782
1/04/2019 17:30,6533.24543,0,0,6533.24543
1/04/2019 17:45,6559.37846,0,0,6559.37846
1/04/2019 18:00,6554.06517,0,0,6554.06517
1/04/2019 18:15,6556.26673,0,0,6556.26673
1/04/2019 18:30,6666.89705,0,0,6666.89705
1/04/2019 18:45,6770.96215,0,0,6770.96215
1/04/2019 19:00,6784.68353,0,0,6784.68353
1/04/2019 19:15,6785.92411,0,0,6785.92411
1/04/2019 19:30,6805.62695,0,0,6805.62695
1/04/2019 19:45,6801.89887,0,0,6801.89887
1/04/2019 20:00,6775.8979,0,0,6775.8979
1/04/2019 20:15,6737.24851,0,0,6737.24851
1/04/2019 20:30,6692.20602,0,0,6692.20602
1/04/2019 20:45,6668.01382,0,0,6668.01382
1/04/2019 21:00,6615.60968,0,0,6615.60968
1/04/2019 21:15,6585.81491,0,0,6585.81491
1/04/2019 21:30,6520.09251,0,0,6520.09251
1/04/2019 21:45,6449.61019,0,0,6449.61019
1/04/2019 22:00,6392.91124,0,0,6392.91124
1/04/2019 22:15,6333.13328,0,0,6333.13328
1/04/2019 22:30,6252.95019,0,0,6252.95019
1/04/2019 22:45,6156.786,0,0,6156.786
1/04/2019 23:00,6053.01796,0,0,6053.01796
1/04/2019 23:15,5969.79521,0,0,5969.79521
1/04/2019 23:30,5889.99214,0,0,5889.99214
1/04/2019 23:45,5868.54626,0,0,5868.54626
2/04/2019 00:00,5762.66534,0,0,5762.66534
2/04/2019 00:15,5682.59654,0,0,5682.59654
2/04/2019 00:30,5677.03271,0,0,5677.03271
2/04/2019 00:45,5548.92706,0,0,5548.92706
2/04/2019 01:00,5522.19041,0,0,5522.19041
2/04/2019 01:15,5510.59837,0,0,5510.59837
2/04/2019 01:30,5442.13574,0,0,5442.13574
2/04/2019 01:45,5448.81073,0,0,5448.81073
2/04/2019 02:00,5415.53058,0,0,5415.53058
2/04/2019 02:15,5401.88941,0,0,5401.88941
2/04/2019 02:30,5397.19463,0,0,5397.19463
2/04/2019 02:45,5353.87241,0,0,5353.87241
2/04/2019 03:00,5383.6057,0,0,5383.6057
2/04/2019 03:15,5353.38572,0,0,5353.38572
2/04/2019 03:30,5381.31655,0,0,5381.31655
2/04/2019 03:45,5379.61411,0,0,5379.61411
2/04/2019 04:00,5350.74023,0,0,5350.74023
2/04/2019 04:15,5366.40807,0,0,5366.40807
2/04/2019 04:30,5352.00735,0,0,5352.00735
2/04/2019 04:45,5383.96957,0,0,5383.96957
2/04/2019 05:00,5478.51687,0,0,5478.51687
2/04/2019 05:15,5532.59251,0,0,5532.59251
2/04/2019 05:30,5564.8296,0,0,5564.8296
2/04/2019 05:45,5665.34981,0,0,5665.34981
2/04/2019 06:00,5710.75526,0,0,5710.75526
2/04/2019 06:15,5835.40914,0,0,5835.40914
2/04/2019 06:30,5943.75175,0,0,5943.75175
2/04/2019 06:45,5926.18273,0,0,5926.18273
2/04/2019 07:00,5944.57579,0,0,5944.57579
2/04/2019 07:15,5926.44771,0,0,5926.44771
2/04/2019 07:30,5997.86795,0,0,5997.86795
2/04/2019 07:45,5977.77539,0,0,5977.77539
2/04/2019 08:00,6051.98126,0,0,6051.98126
2/04/2019 08:15,6088.08746,0,0,6088.08746
2/04/2019 08:30,6215.84796,0,0,6215.84796
2/04/2019 08:45,6305.06484,0,0,6305.06484
2/04/2019 09:00,6365.13231,0,0,6365.13231
2/04/2019 09:15,6410.00908,0,0,6410.00908
2/04/2019 09:30,6423.01821,0,0,6423.01821
2/04/2019 09:45,6456.56678,0,0,6456.56678
2/04/2019 10:00,6434.92833,0,0,6434.92833
2/04/2019 10:15,6484.06469,0,0,6484.06469
2/04/2019 10:30,6442.68546,0,0,6442.68546
2/04/2019 10:45,6500.52055,0,0,6500.52055
2/04/2019 11:00,6505.00445,0,0,6505.00445
2/04/2019 11:15,6535.98467,0,0,6535.98467
2/04/2019 11:30,6579.1965,0,0,6579.1965
2/04/2019 11:45,6598.64215,0,0,6598.64215
2/04/2019 12:00,6626.52154,0,0,6626.52154
2/04/2019 12:15,6541.61739,0,0,6541.61739
2/04/2019 12:30,6495.04089,0,0,6495.04089
2/04/2019 12:45,6451.59957,0,0,6451.59957
2/04/2019 13:00,6438.33613,0,0,6438.33613
2/04/2019 13:15,6354.72198,0,0,6354.72198
2/04/2019 13:30,6406.28981,0,0,6406.28981
2/04/2019 13:45,6383.34758,0,0,6383.34758
2/04/2019 14:00,6420.51812,0,0,6420.51812
2/04/2019 14:15,6466.56772,0,0,6466.56772
2/04/2019 14:30,6533.33005,0,0,6533.33005
2/04/2019 14:45,6511.44886,0,0,6511.44886
2/04/2019 15:00,6539.64931,0,0,6539.64931
2/04/2019 15:15,6497.17337,0,0,6497.17337
2/04/2019 15:30,6549.70564,0,0,6549.70564
2/04/2019 15:45,6556.60248,0,0,6556.60248
2/04/2019 16:00,6573.91756,0,0,6573.91756
2/04/2019 16:15,6593.39032,0,0,6593.39032
2/04/2019 16:30,6561.29759,0,0,6561.29759
2/04/2019 16:45,6581.09174,0,0,6581.09174
2/04/2019 17:00,6545.37548,0,0,6545.37548
2/04/2019 17:15,6517.7356,0,0,6517.7356
2/04/2019 17:30,6549.47001,0,0,6549.47001
2/04/2019 17:45,6476.55023,0,0,6476.55023
2/04/2019 18:00,6477.95844,0,0,6477.95844
2/04/2019 18:15,6375.73387,0,0,6375.73387
2/04/2019 18:30,6537.59419,0,0,6537.59419
2/04/2019 18:45,6662.63231,0,0,6662.63231
2/04/2019 19:00,6682.80181,0,0,6682.80181
2/04/2019 19:15,6709.92492,0,0,6709.92492
2/04/2019 19:30,6735.0742,0,0,6735.0742
2/04/2019 19:45,6741.22492,0,0,6741.22492
2/04/2019 20:00,6720.46392,0,0,6720.46392
2/04/2019 20:15,6663.72556,0,0,6663.72556
2/04/2019 20:30,6655.64395,0,0,6655.64395
2/04/2019 20:45,6643.19696,0,0,6643.19696
2/04/2019 21:00,6625.05506,0,0,6625.05506
2/04/2019 21:15,6614.60025,0,0,6614.60025
2/04/2019 21:30,6628.44494,0,0,6628.44494
2/04/2019 21:45,6626.53615,0,0,6626.53615
2/04/2019 22:00,6639.31722,0,0,6639.31722
2/04/2019 22:15,6520.20626,0,0,6520.20626
2/04/2019 22:30,6468.05341,0,0,6468.05341
2/04/2019 22:45,6326.08493,0,0,6326.08493
2/04/2019 23:00,6247.55602,0,0,6247.55602
2/04/2019 23:15,6138.1062,0,0,6138.1062
2/04/2019 23:30,6043.22839,0,0,6043.22839
2/04/2019 23:45,5968.7643,0,0,5968.7643
3/04/2019 00:00,5911.52611,0,0,5911.52611
3/04/2019 00:15,5812.34657,0,0,5812.34657
3/04/2019 00:30,5717.7451,0,0,5717.7451
3/04/2019 00:45,5651.75985,0,0,5651.75985
3/04/2019 01:00,5551.50278,0,0,5551.50278
3/04/2019 01:15,5515.55009,0,0,5515.55009
3/04/2019 01:30,5493.03751,0,0,5493.03751
3/04/2019 01:45,5488.29666,0,0,5488.29666
3/04/2019 02:00,5460.19312,0,0,5460.19312
3/04/2019 02:15,5457.06022,0,0,5457.06022
3/04/2019 02:30,5435.4921,0,0,5435.4921
3/04/2019 02:45,5403.68819,0,0,5403.68819
3/04/2019 03:00,5427.55358,0,0,5427.55358
3/04/2019 03:15,5377.55283,0,0,5377.55283
3/04/2019 03:30,5412.048,0,0,5412.048
3/04/2019 03:45,5384.33004,0,0,5384.33004
3/04/2019 04:00,5371.22821,0,0,5371.22821
3/04/2019 04:15,5418.39545,0,0,5418.39545
3/04/2019 04:30,5402.4134,0,0,5402.4134
3/04/2019 04:45,5395.28305,0,0,5395.28305
3/04/2019 05:00,5468.27104,0,0,5468.27104
3/04/2019 05:15,5543.94045,0,0,5543.94045
3/04/2019 05:30,5572.6035,0,0,5572.6035
3/04/2019 05:45,5622.68657,0,0,5622.68657
3/04/2019 06:00,5747.80183,0,0,5747.80183
3/04/2019 06:15,5806.54656,0,0,5806.54656
3/04/2019 06:30,5921.51267,0,0,5921.51267
3/04/2019 06:45,5947.43006,0,0,5947.43006
3/04/2019 07:00,5890.41641,0,0,5890.41641
3/04/2019 07:15,5956.44613,0,0,5956.44613
3/04/2019 07:30,5967.6861,0,0,5967.6861
3/04/2019 07:45,5993.84376,0,0,5993.84376
3/04/2019 08:00,6021.41771,0,0,6021.41771
3/04/2019 08:15,6103.16492,0,0,6103.16492
3/04/2019 08:30,6191.83464,0,0,6191.83464
3/04/2019 08:45,6314.74215,0,0,6314.74215
3/04/2019 09:00,6388.09681,0,0,6388.09681
3/04/2019 09:15,6437.96103,0,0,6437.96103
3/04/2019 09:30,6494.19786,0,0,6494.19786
3/04/2019 09:45,6516.8769,0,0,6516.8769
3/04/2019 10:00,6610.53222,0,0,6610.53222
3/04/2019 10:15,6599.04406,0,0,6599.04406
3/04/2019 10:30,6638.17404,0,0,6638.17404
3/04/2019 10:45,6676.84527,0,0,6676.84527
3/04/2019 11:00,6693.47456,0,0,6693.47456
3/04/2019 11:15,6719.01085,0,0,6719.01085
3/04/2019 11:30,6740.02706,0,0,6740.02706
3/04/2019 11:45,6690.30691,0,0,6690.30691
3/04/2019 12:00,6635.79816,0,0,6635.79816
3/04/2019 12:15,6637.91126,0,0,6637.91126
3/04/2019 12:30,6599.67996,0,0,6599.67996
3/04/2019 12:45,6608.82673,0,0,6608.82673
3/04/2019 13:00,6546.41017,0,0,6546.41017
3/04/2019 13:15,6512.08938,0,0,6512.08938
3/04/2019 13:30,6514.50322,0,0,6514.50322
3/04/2019 13:45,6539.93058,0,0,6539.93058
3/04/2019 14:00,6586.64318,0,0,6586.64318
3/04/2019 14:15,6613.4112,0,0,6613.4112
3/04/2019 14:30,6703.28929,0,0,6703.28929
3/04/2019 14:45,6719.68567,0,0,6719.68567
3/04/2019 15:00,6719.72598,0,0,6719.72598
3/04/2019 15:15,6734.69917,0,0,6734.69917
3/04/2019 15:30,6730.95376,0,0,6730.95376
3/04/2019 15:45,6784.52576,0,0,6784.52576
3/04/2019 16:00,6759.05962,0,0,6759.05962
3/04/2019 16:15,6729.07329,0,0,6729.07329
3/04/2019 16:30,6735.06344,0,0,6735.06344
3/04/2019 16:45,6710.10742,0,0,6710.10742
3/04/2019 17:00,6707.43418,0,0,6707.43418
3/04/2019 17:15,6662.48675,0,0,6662.48675
3/04/2019 17:30,6656.58449,0,0,6656.58449
3/04/2019 17:45,6595.61631,0,0,6595.61631
3/04/2019 18:00,6579.6078,0,0,6579.6078
3/04/2019 18:15,6536.84072,0,0,6536.84072
3/04/2019 18:30,6644.02275,0,0,6644.02275
3/04/2019 18:45,6830.79929,0,0,6830.79929
3/04/2019 19:00,6838.04413,0,0,6838.04413
3/04/2019 19:15,6827.15553,0,0,6827.15553
3/04/2019 19:30,6822.46107,0,0,6822.46107
3/04/2019 19:45,6842.02739,0,0,6842.02739
3/04/2019 20:00,6838.71012,0,0,6838.71012
3/04/2019 20:15,6804.18179,0,0,6804.18179
3/04/2019 20:30,6784.32335,0,0,6784.32335
3/04/2019 20:45,6757.66457,0,0,6757.66457
3/04/2019 21:00,6713.05151,0,0,6713.05151
3/04/2019 21:15,6696.36399,0,0,6696.36399
3/04/2019 21:30,6661.71785,0,0,6661.71785
3/04/2019 21:45,6673.71426,0,0,6673.71426
3/04/2019 22:00,6650.01641,0,0,6650.01641
3/04/2019 22:15,6503.8633,0,0,6503.8633
3/04/2019 22:30,6431.10295,0,0,6431.10295
3/04/2019 22:45,6341.51287,0,0,6341.51287
3/04/2019 23:00,6178.92038,0,0,6178.92038
3/04/2019 23:15,6008.00904,0,0,6008.00904
3/04/2019 23:30,5937.97406,0,0,5937.97406
3/04/2019 23:45,5843.48426,0,0,5843.48426
4/04/2019 00:00,5761.01672,0,0,5761.01672
4/04/2019 00:15,5678.09685,0,0,5678.09685
4/04/2019 00:30,5570.11049,0,0,5570.11049
4/04/2019 00:45,5523.76569,0,0,5523.76569
4/04/2019 01:00,5495.02118,0,0,5495.02118
4/04/2019 01:15,5474.93778,0,0,5474.93778
4/04/2019 01:30,5456.77537,0,0,5456.77537
4/04/2019 01:45,5422.45484,0,0,5422.45484
4/04/2019 02:00,5424.3677,0,0,5424.3677
4/04/2019 02:15,5360.76168,0,0,5360.76168
4/04/2019 02:30,5368.7549,0,0,5368.7549
4/04/2019 02:45,5351.21801,0,0,5351.21801
4/04/2019 03:00,5340.55692,0,0,5340.55692
4/04/2019 03:15,5338.1923,0,0,5338.1923
4/04/2019 03:30,5352.13816,0,0,5352.13816
4/04/2019 03:45,5320.11605,0,0,5320.11605
4/04/2019 04:00,5299.9941,0,0,5299.9941
4/04/2019 04:15,5322.50391,0,0,5322.50391
4/04/2019 04:30,5310.49465,0,0,5310.49465
4/04/2019 04:45,5372.89859,0,0,5372.89859
4/04/2019 05:00,5369.48664,0,0,5369.48664
4/04/2019 05:15,5435.70403,0,0,5435.70403
4/04/2019 05:30,5495.5263,0,0,5495.5263
4/04/2019 05:45,5525.71631,0,0,5525.71631
4/04/2019 06:00,5635.15946,0,0,5635.15946
4/04/2019 06:15,5702.90991,0,0,5702.90991
4/04/2019 06:30,5794.24925,0,0,5794.24925
4/04/2019 06:45,5770.85013,0,0,5770.85013
4/04/2019 07:00,5802.09983,0,0,5802.09983
4/04/2019 07:15,5836.38947,0,0,5836.38947
4/04/2019 07:30,5915.32626,0,0,5915.32626
4/04/2019 07:45,5911.22288,0,0,5911.22288
4/04/2019 08:00,5988.13089,0,0,5988.13089
4/04/2019 08:15,6044.30778,0,0,6044.30778
4/04/2019 08:30,6182.75541,0,0,6182.75541
4/04/2019 08:45,6244.21938,0,0,6244.21938
4/04/2019 09:00,6352.77025,0,0,6352.77025
4/04/2019 09:15,6402.89474,0,0,6402.89474
4/04/2019 09:30,6460.91981,0,0,6460.91981
4/04/2019 09:45,6489.43931,0,0,6489.43931
4/04/2019 10:00,6515.03948,0,0,6515.03948
4/04/2019 10:15,6544.40063,0,0,6544.40063
4/04/2019 10:30,6560.84693,0,0,6560.84693
4/04/2019 10:45,6569.93917,0,0,6569.93917
4/04/2019 11:00,6579.28141,0,0,6579.28141
4/04/2019 11:15,6650.65776,0,0,6650.65776
4/04/2019 11:30,6637.20039,0,0,6637.20039
4/04/2019 11:45,6684.59595,0,0,6684.59595
4/04/2019 12:00,6692.91432,0,0,6692.91432
4/04/2019 12:15,6621.61865,0,0,6621.61865
4/04/2019 12:30,6566.38593,0,0,6566.38593
4/04/2019 12:45,6516.54199,0,0,6516.54199
4/04/2019 13:00,6499.97559,0,0,6499.97559
4/04/2019 13:15,6423.63012,0,0,6423.63012
4/04/2019 13:30,6459.00949,0,0,6459.00949
4/04/2019 13:45,6463.65742,0,0,6463.65742
4/04/2019 14:00,6507.82816,0,0,6507.82816
4/04/2019 14:15,6534.75555,0,0,6534.75555
4/04/2019 14:30,6578.6367,0,0,6578.6367
4/04/2019 14:45,6592.79656,0,0,6592.79656
4/04/2019 15:00,6561.8529,0,0,6561.8529
4/04/2019 15:15,6565.76663,0,0,6565.76663
4/04/2019 15:30,6552.20045,0,0,6552.20045
4/04/2019 15:45,6603.62313,0,0,6603.62313
4/04/2019 16:00,6564.73466,0,0,6564.73466
4/04/2019 16:15,6582.73751,0,0,6582.73751
4/04/2019 16:30,6558.80499,0,0,6558.80499
4/04/2019 16:45,6555.1363,0,0,6555.1363
4/04/2019 17:00,6483.75844,0,0,6483.75844
4/04/2019 17:15,6466.26006,0,0,6466.26006
4/04/2019 17:30,6415.14328,0,0,6415.14328
4/04/2019 17:45,6382.40564,0,0,6382.40564
4/04/2019 18:00,6367.95162,0,0,6367.95162
4/04/2019 18:15,6385.00594,0,0,6385.00594
4/04/2019 18:30,6547.5463,0,0,6547.5463
4/04/2019 18:45,6702.78484,0,0,6702.78484
4/04/2019 19:00,6727.97763,0,0,6727.97763
4/04/2019 19:15,6722.28591,0,0,6722.28591
4/04/2019 19:30,6735.62649,0,0,6735.62649
4/04/2019 19:45,6694.09214,0,0,6694.09214
4/04/2019 20:00,6682.01036,0,0,6682.01036
4/04/2019 20:15,6665.27004,0,0,6665.27004
4/04/2019 20:30,6647.29797,0,0,6647.29797
4/04/2019 20:45,6626.37421,0,0,6626.37421
4/04/2019 21:00,6572.5333,0,0,6572.5333
4/04/2019 21:15,6544.40279,0,0,6544.40279
4/04/2019 21:30,6510.13185,0,0,6510.13185
4/04/2019 21:45,6475.09942,0,0,6475.09942
4/04/2019 22:00,6434.19749,0,0,6434.19749
4/04/2019 22:15,6383.3551,0,0,6383.3551
4/04/2019 22:30,6295.25304,0,0,6295.25304
4/04/2019 22:45,6202.04104,0,0,6202.04104
4/04/2019 23:00,6080.10351,0,0,6080.10351
4/04/2019 23:15,5988.52625,0,0,5988.52625
4/04/2019 23:30,5923.56552,0,0,5923.56552
4/04/2019 23:45,5833.42511,0,0,5833.42511
5/04/2019 00:00,5734.26465,0,0,5734.26465
5/04/2019 00:15,5695.33983,0,0,5695.33983
5/04/2019 00:30,5601.43196,0,0,5601.43196
5/04/2019 00:45,5554.78085,0,0,5554.78085
5/04/2019 01:00,5472.27294,0,0,5472.27294
5/04/2019 01:15,5463.03229,0,0,5463.03229
5/04/2019 01:30,5403.2641,0,0,5403.2641
5/04/2019 01:45,5398.47007,0,0,5398.47007
5/04/2019 02:00,5333.03275,0,0,5333.03275
5/04/2019 02:15,5330.68573,0,0,5330.68573
5/04/2019 02:30,5292.81634,0,0,5292.81634
5/04/2019 02:45,5297.63959,0,0,5297.63959
5/04/2019 03:00,5271.05801,0,0,5271.05801
5/04/2019 03:15,5257.0503,0,0,5257.0503
5/04/2019 03:30,5246.16906,0,0,5246.16906
5/04/2019 03:45,5240.16184,0,0,5240.16184
5/04/2019 04:00,5236.37371,0,0,5236.37371
5/04/2019 04:15,5251.85955,0,0,5251.85955
5/04/2019 04:30,5266.32831,0,0,5266.32831
5/04/2019 04:45,5292.71547,0,0,5292.71547
5/04/2019 05:00,5324.82169,0,0,5324.82169
5/04/2019 05:15,5377.77272,0,0,5377.77272
5/04/2019 05:30,5461.30209,0,0,5461.30209
5/04/2019 05:45,5497.06152,0,0,5497.06152
5/04/2019 06:00,5575.48196,0,0,5575.48196
5/04/2019 06:15,5626.81949,0,0,5626.81949
5/04/2019 06:30,5778.48489,0,0,5778.48489
5/04/2019 06:45,5783.21208,0,0,5783.21208
5/04/2019 07:00,5782.27566,0,0,5782.27566
5/04/2019 07:15,5813.36374,0,0,5813.36374
5/04/2019 07:30,5892.7238,0,0,5892.7238
5/04/2019 07:45,5920.68242,0,0,5920.68242
5/04/2019 08:00,5959.8069,0,0,5959.8069
5/04/2019 08:15,6070.77833,0,0,6070.77833
5/04/2019 08:30,6174.12205,0,0,6174.12205
5/04/2019 08:45,6249.75323,0,0,6249.75323
5/04/2019 09:00,6322.1791,0,0,6322.1791
5/04/2019 09:15,6356.21738,0,0,6356.21738
5/04/2019 09:30,6445.29941,0,0,6445.29941
5/04/2019 09:45,6475.00978,0,0,6475.00978
5/04/2019 10:00,6565.91491,0,0,6565.91491
5/04/2019 10:15,6600.20223,0,0,6600.20223
5/04/2019 10:30,6639.20909,0,0,6639.20909
5/04/2019 10:45,6652.33189,0,0,6652.33189
5/04/2019 11:00,6642.8895,0,0,6642.8895
5/04/2019 11:15,6711.93046,0,0,6711.93046
5/04/2019 11:30,6780.2698,0,0,6780.2698
5/04/2019 11:45,6724.86443,0,0,6724.86443
5/04/2019 12:00,6760.37109,0,0,6760.37109
5/04/2019 12:15,6688.18801,0,0,6688.18801
